pair_id,canonical_none_row_id,paraphrase_row_id,polarity_flip_row_id,canonical_final_label,paraphrase_final_label,polarity_flip_final_label,canonical_claim,paraphrase_claim,polarity_flip_claim,canonical_evidence,paraphrase_evidence,polarity_flip_evidence,canonical_grammar_status,paraphrase_grammar_status,polarity_flip_grammar_status,canonical_reason_codes,paraphrase_reason_codes,polarity_flip_reason_codes,canonical_claim_text_diff_summary,paraphrase_claim_text_diff_summary,polarity_flip_claim_text_diff_summary,canonical_evidence_text_diff_summary,paraphrase_evidence_text_diff_summary,polarity_flip_evidence_text_diff_summary,automatic_root_cause_class,automatic_evidence,human_canonical_semantics,human_paraphrase_semantics,human_polarity_flip_semantics,human_grammar_validity,human_authority_decision,human_notes,source_record_sha256,reviewer_id,review_protocol_version,reviewed_at_utc,authority_recorded_at_utc,human_review_time_provenance,record_origin,review_method,cohort_confirmation_id
generated_fact_249,generated_fact_249__none,generated_fact_249__paraphrase,generated_fact_249__polarity_flip,REFUTE,REFUTE,SUPPORT,"Professor Chidi Eze, the regional coordinator, launched the Meridian initiative 249 in Cedar Point during May.","Professor Chidi Eze, the regional coordinator, launched the Meridian initiative 249 in Cedar Point during May.","Professor Chidi Eze, the regional coordinator, launched the Meridian initiative 249 in Cedar Point during May.","Professor Chidi Eze, the regional coordinator, did not launched the Meridian initiative 249 in Cedar Point during May.","During May in Cedar Point, Professor Chidi Eze acting as regional coordinator did not launched the Meridian initiative 249.","Professor Chidi Eze, the regional coordinator, launched the Meridian initiative 249 in Cedar Point during May.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,VALID,VALID,VALID,MULTI_MEMBER_DEFECT,CANONICAL_REGENERATION_REQUIRED,,23e5ca13717c18c1467ecc7c07e11d4903b5d8e9511b64db4a049b398495bc42,9terry,P3W6F2_HYBRID_HUMAN_REVIEW_V2,2026-08-15T10:12:13Z,2026-08-15T10:12:13Z,NOT_APPLICABLE_STRUCTURAL_COHORT,STRUCTURAL_COHORT_CONFIRMATION,STRUCTURAL_COHORT_CONFIRMATION,P3W6F2_COHORT_CONFIRMATION_03ef1612b55e821318c668aee83beb5db77c0ee48699f0087819a1d9515cef4d
generated_fact_250,generated_fact_250__none,generated_fact_250__paraphrase,generated_fact_250__polarity_flip,REFUTE,REFUTE,SUPPORT,"Minister Daria Volkova, the operations chief, restored the Meridian initiative 250 in Delta Bay during July.","Minister Daria Volkova, the operations chief, restored the Meridian initiative 250 in Delta Bay during July.","Minister Daria Volkova, the operations chief, restored the Meridian initiative 250 in Delta Bay during July.","Minister Daria Volkova, the operations chief, did not restored the Meridian initiative 250 in Delta Bay during July.","During July in Delta Bay, Minister Daria Volkova acting as operations chief did not restored the Meridian initiative 250.","Minister Daria Volkova, the operations chief, restored the Meridian initiative 250 in Delta Bay during July.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,VALID,VALID,VALID,MULTI_MEMBER_DEFECT,CANONICAL_REGENERATION_REQUIRED,,04a133de46c70241a0f69beb684e15cb7294df8b937c3175a535f15f1d76417a,9terry,P3W6F2_HYBRID_HUMAN_REVIEW_V2,2026-08-15T10:12:13Z,2026-08-15T10:12:13Z,NOT_APPLICABLE_STRUCTURAL_COHORT,STRUCTURAL_COHORT_CONFIRMATION,STRUCTURAL_COHORT_CONFIRMATION,P3W6F2_COHORT_CONFIRMATION_03ef1612b55e821318c668aee83beb5db77c0ee48699f0087819a1d9515cef4d
generated_fact_251,generated_fact_251__none,generated_fact_251__paraphrase,generated_fact_251__polarity_flip,REFUTE,REFUTE,SUPPORT,"Engineer Ethan Brooks, the project curator, published the Meridian initiative 251 in Elm Valley during September.","Engineer Ethan Brooks, the project curator, published the Meridian initiative 251 in Elm Valley during September.","Engineer Ethan Brooks, the project curator, published the Meridian initiative 251 in Elm Valley during September.","Engineer Ethan Brooks, the project curator, did not published the Meridian initiative 251 in Elm Valley during September.","During September in Elm Valley, Engineer Ethan Brooks acting as project curator did not published the Meridian initiative 251.","Engineer Ethan Brooks, the project curator, published the Meridian initiative 251 in Elm Valley during September.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,VALID,VALID,VALID,MULTI_MEMBER_DEFECT,CANONICAL_REGENERATION_REQUIRED,,88e44cdfd4313b1bf61908d7f34fe4c77c9241c2ca8f4ab76fa0d29eed59e036,9terry,P3W6F2_HYBRID_HUMAN_REVIEW_V2,2026-08-15T10:12:13Z,2026-08-15T10:12:13Z,NOT_APPLICABLE_STRUCTURAL_COHORT,STRUCTURAL_COHORT_CONFIRMATION,STRUCTURAL_COHORT_CONFIRMATION,P3W6F2_COHORT_CONFIRMATION_03ef1612b55e821318c668aee83beb5db77c0ee48699f0087819a1d9515cef4d
generated_fact_252,generated_fact_252__none,generated_fact_252__paraphrase,generated_fact_252__polarity_flip,REFUTE,REFUTE,SUPPORT,"Coordinator Farah Qureshi, the technical adviser, delivered the Meridian initiative 252 in Falcon Ridge during November.","Coordinator Farah Qureshi, the technical adviser, delivered the Meridian initiative 252 in Falcon Ridge during November.","Coordinator Farah Qureshi, the technical adviser, delivered the Meridian initiative 252 in Falcon Ridge during November.","Coordinator Farah Qureshi, the technical adviser, did not delivered the Meridian initiative 252 in Falcon Ridge during November.","During November in Falcon Ridge, Coordinator Farah Qureshi acting as technical adviser did not delivered the Meridian initiative 252.","Coordinator Farah Qureshi, the technical adviser, delivered the Meridian initiative 252 in Falcon Ridge during November.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,VALID,VALID,VALID,MULTI_MEMBER_DEFECT,CANONICAL_REGENERATION_REQUIRED,,81fc957db10df85cd33eba60777f5603f2825ed1d9afc13520edf4e175bd7217,9terry,P3W6F2_HYBRID_HUMAN_REVIEW_V2,2026-08-15T10:12:13Z,2026-08-15T10:12:13Z,NOT_APPLICABLE_STRUCTURAL_COHORT,STRUCTURAL_COHORT_CONFIRMATION,STRUCTURAL_COHORT_CONFIRMATION,P3W6F2_COHORT_CONFIRMATION_03ef1612b55e821318c668aee83beb5db77c0ee48699f0087819a1d9515cef4d
generated_fact_253,generated_fact_253__none,generated_fact_253__paraphrase,generated_fact_253__polarity_flip,REFUTE,REFUTE,SUPPORT,"Director Gabriel Costa, the program director, opened the Meridian initiative 253 in Granite Coast during January.","Director Gabriel Costa, the program director, opened the Meridian initiative 253 in Granite Coast during January.","Director Gabriel Costa, the program director, opened the Meridian initiative 253 in Granite Coast during January.","Director Gabriel Costa, the program director, did not opened the Meridian initiative 253 in Granite Coast during January.","During January in Granite Coast, Director Gabriel Costa acting as program director did not opened the Meridian initiative 253.","Director Gabriel Costa, the program director, opened the Meridian initiative 253 in Granite Coast during January.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,VALID,VALID,VALID,MULTI_MEMBER_DEFECT,CANONICAL_REGENERATION_REQUIRED,,a22606746263a983a7b48db571627d449e6aed315549cad00e8fc43e2357eb75,9terry,P3W6F2_HYBRID_HUMAN_REVIEW_V2,2026-08-15T10:12:13Z,2026-08-15T10:12:13Z,NOT_APPLICABLE_STRUCTURAL_COHORT,STRUCTURAL_COHORT_CONFIRMATION,STRUCTURAL_COHORT_CONFIRMATION,P3W6F2_COHORT_CONFIRMATION_03ef1612b55e821318c668aee83beb5db77c0ee48699f0087819a1d9515cef4d
generated_fact_254,generated_fact_254__none,generated_fact_254__paraphrase,generated_fact_254__polarity_flip,REFUTE,REFUTE,SUPPORT,"Dr Helena Wu, the research lead, selected the Meridian initiative 254 in Horizon Plains during March.","Dr Helena Wu, the research lead, selected the Meridian initiative 254 in Horizon Plains during March.","Dr Helena Wu, the research lead, selected the Meridian initiative 254 in Horizon Plains during March.","Dr Helena Wu, the research lead, did not selected the Meridian initiative 254 in Horizon Plains during March.","During March in Horizon Plains, Dr Helena Wu acting as research lead did not selected the Meridian initiative 254.","Dr Helena Wu, the research lead, selected the Meridian initiative 254 in Horizon Plains during March.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,VALID,VALID,VALID,MULTI_MEMBER_DEFECT,CANONICAL_REGENERATION_REQUIRED,,76b7d3ee857e0d6c532f76771ce99c809239372caa5c9b96eea9a3502f12046c,9terry,P3W6F2_HYBRID_HUMAN_REVIEW_V2,2026-08-15T10:12:13Z,2026-08-15T10:12:13Z,NOT_APPLICABLE_STRUCTURAL_COHORT,STRUCTURAL_COHORT_CONFIRMATION,STRUCTURAL_COHORT_CONFIRMATION,P3W6F2_COHORT_CONFIRMATION_03ef1612b55e821318c668aee83beb5db77c0ee48699f0087819a1d9515cef4d
generated_fact_255,generated_fact_255__none,generated_fact_255__paraphrase,generated_fact_255__polarity_flip,REFUTE,REFUTE,SUPPORT,"Professor Ismail Kaya, the regional coordinator, approved the Meridian initiative 255 in Aurora City during May.","Professor Ismail Kaya, the regional coordinator, approved the Meridian initiative 255 in Aurora City during May.","Professor Ismail Kaya, the regional coordinator, approved the Meridian initiative 255 in Aurora City during May.","Professor Ismail Kaya, the regional coordinator, did not approved the Meridian initiative 255 in Aurora City during May.","During May in Aurora City, Professor Ismail Kaya acting as regional coordinator did not approved the Meridian initiative 255.","Professor Ismail Kaya, the regional coordinator, approved the Meridian initiative 255 in Aurora City during May.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,VALID,VALID,VALID,MULTI_MEMBER_DEFECT,CANONICAL_REGENERATION_REQUIRED,,f06aa35fb82a7ee726220b7cc635c725eff0ea5b6e24c312be6c4508989d4a5f,9terry,P3W6F2_HYBRID_HUMAN_REVIEW_V2,2026-08-15T10:12:13Z,2026-08-15T10:12:13Z,NOT_APPLICABLE_STRUCTURAL_COHORT,STRUCTURAL_COHORT_CONFIRMATION,STRUCTURAL_COHORT_CONFIRMATION,P3W6F2_COHORT_CONFIRMATION_03ef1612b55e821318c668aee83beb5db77c0ee48699f0087819a1d9515cef4d
generated_fact_256,generated_fact_256__none,generated_fact_256__paraphrase,generated_fact_256__polarity_flip,REFUTE,REFUTE,SUPPORT,"Minister Julia Novak, the operations chief, launched the Meridian initiative 256 in Beacon Harbor during July.","Minister Julia Novak, the operations chief, launched the Meridian initiative 256 in Beacon Harbor during July.","Minister Julia Novak, the operations chief, launched the Meridian initiative 256 in Beacon Harbor during July.","Minister Julia Novak, the operations chief, did not launched the Meridian initiative 256 in Beacon Harbor during July.","During July in Beacon Harbor, Minister Julia Novak acting as operations chief did not launched the Meridian initiative 256.","Minister Julia Novak, the operations chief, launched the Meridian initiative 256 in Beacon Harbor during July.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,VALID,VALID,VALID,MULTI_MEMBER_DEFECT,CANONICAL_REGENERATION_REQUIRED,,ab7ec4b714545dccbea7a01b8418d425109a8ffc615c6494489d17739d1b3974,9terry,P3W6F2_HYBRID_HUMAN_REVIEW_V2,2026-08-15T10:12:13Z,2026-08-15T10:12:13Z,NOT_APPLICABLE_STRUCTURAL_COHORT,STRUCTURAL_COHORT_CONFIRMATION,STRUCTURAL_COHORT_CONFIRMATION,P3W6F2_COHORT_CONFIRMATION_03ef1612b55e821318c668aee83beb5db77c0ee48699f0087819a1d9515cef4d
generated_fact_258,generated_fact_258__none,generated_fact_258__paraphrase,generated_fact_258__polarity_flip,REFUTE,REFUTE,SUPPORT,"Coordinator Lucia Romano, the technical adviser, published the Meridian initiative 258 in Delta Bay during November.","Coordinator Lucia Romano, the technical adviser, published the Meridian initiative 258 in Delta Bay during November.","Coordinator Lucia Romano, the technical adviser, published the Meridian initiative 258 in Delta Bay during November.","Coordinator Lucia Romano, the technical adviser, did not published the Meridian initiative 258 in Delta Bay during November.","During November in Delta Bay, Coordinator Lucia Romano acting as technical adviser did not published the Meridian initiative 258.","Coordinator Lucia Romano, the technical adviser, published the Meridian initiative 258 in Delta Bay during November.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,VALID,VALID,VALID,MULTI_MEMBER_DEFECT,CANONICAL_REGENERATION_REQUIRED,,5555510342a2128211685d13a6f6580a3cc8043fe9dacebe70c01374d24413dd,9terry,P3W6F2_HYBRID_HUMAN_REVIEW_V2,2026-08-15T10:12:13Z,2026-08-15T10:12:13Z,NOT_APPLICABLE_STRUCTURAL_COHORT,STRUCTURAL_COHORT_CONFIRMATION,STRUCTURAL_COHORT_CONFIRMATION,P3W6F2_COHORT_CONFIRMATION_03ef1612b55e821318c668aee83beb5db77c0ee48699f0087819a1d9515cef4d
generated_fact_259,generated_fact_259__none,generated_fact_259__paraphrase,generated_fact_259__polarity_flip,REFUTE,REFUTE,SUPPORT,"Director Avery Stone, the program director, delivered the Meridian initiative 259 in Elm Valley during January.","Director Avery Stone, the program director, delivered the Meridian initiative 259 in Elm Valley during January.","Director Avery Stone, the program director, delivered the Meridian initiative 259 in Elm Valley during January.","Director Avery Stone, the program director, did not delivered the Meridian initiative 259 in Elm Valley during January.","During January in Elm Valley, Director Avery Stone acting as program director did not delivered the Meridian initiative 259.","Director Avery Stone, the program director, delivered the Meridian initiative 259 in Elm Valley during January.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,VALID,VALID,VALID,MULTI_MEMBER_DEFECT,CANONICAL_REGENERATION_REQUIRED,,8cd5447d3c25522af2c7042d07d9fc04d756bad714c4d5e08293b365997b9c2d,9terry,P3W6F2_HYBRID_HUMAN_REVIEW_V2,2026-08-15T10:12:13Z,2026-08-15T10:12:13Z,NOT_APPLICABLE_STRUCTURAL_COHORT,STRUCTURAL_COHORT_CONFIRMATION,STRUCTURAL_COHORT_CONFIRMATION,P3W6F2_COHORT_CONFIRMATION_03ef1612b55e821318c668aee83beb5db77c0ee48699f0087819a1d9515cef4d
generated_fact_260,generated_fact_260__none,generated_fact_260__paraphrase,generated_fact_260__polarity_flip,REFUTE,REFUTE,SUPPORT,"Dr Bianca Flores, the research lead, opened the Meridian initiative 260 in Falcon Ridge during March.","Dr Bianca Flores, the research lead, opened the Meridian initiative 260 in Falcon Ridge during March.","Dr Bianca Flores, the research lead, opened the Meridian initiative 260 in Falcon Ridge during March.","Dr Bianca Flores, the research lead, did not opened the Meridian initiative 260 in Falcon Ridge during March.","During March in Falcon Ridge, Dr Bianca Flores acting as research lead did not opened the Meridian initiative 260.","Dr Bianca Flores, the research lead, opened the Meridian initiative 260 in Falcon Ridge during March.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,VALID,VALID,VALID,MULTI_MEMBER_DEFECT,CANONICAL_REGENERATION_REQUIRED,,4fc6cdca759f6ca817dca72c9c897cf1ca485b454dd4a9fd5744a953d247c213,9terry,P3W6F2_HYBRID_HUMAN_REVIEW_V2,2026-08-15T10:12:13Z,2026-08-15T10:12:13Z,NOT_APPLICABLE_STRUCTURAL_COHORT,STRUCTURAL_COHORT_CONFIRMATION,STRUCTURAL_COHORT_CONFIRMATION,P3W6F2_COHORT_CONFIRMATION_03ef1612b55e821318c668aee83beb5db77c0ee48699f0087819a1d9515cef4d
generated_fact_261,generated_fact_261__none,generated_fact_261__paraphrase,generated_fact_261__polarity_flip,REFUTE,REFUTE,SUPPORT,"Professor Chidi Eze, the regional coordinator, selected the Meridian initiative 261 in Granite Coast during May.","Professor Chidi Eze, the regional coordinator, selected the Meridian initiative 261 in Granite Coast during May.","Professor Chidi Eze, the regional coordinator, selected the Meridian initiative 261 in Granite Coast during May.","Professor Chidi Eze, the regional coordinator, did not selected the Meridian initiative 261 in Granite Coast during May.","During May in Granite Coast, Professor Chidi Eze acting as regional coordinator did not selected the Meridian initiative 261.","Professor Chidi Eze, the regional coordinator, selected the Meridian initiative 261 in Granite Coast during May.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,VALID,VALID,VALID,MULTI_MEMBER_DEFECT,CANONICAL_REGENERATION_REQUIRED,,529f1b4c8f98f0edb811dbdf4231f3349b9c6fc1851a4bfd9bc5161cbe1532ad,9terry,P3W6F2_HYBRID_HUMAN_REVIEW_V2,2026-08-15T10:12:13Z,2026-08-15T10:12:13Z,NOT_APPLICABLE_STRUCTURAL_COHORT,STRUCTURAL_COHORT_CONFIRMATION,STRUCTURAL_COHORT_CONFIRMATION,P3W6F2_COHORT_CONFIRMATION_03ef1612b55e821318c668aee83beb5db77c0ee48699f0087819a1d9515cef4d
