pair_id,canonical_none_row_id,paraphrase_row_id,polarity_flip_row_id,canonical_final_label,paraphrase_final_label,polarity_flip_final_label,canonical_claim,paraphrase_claim,polarity_flip_claim,canonical_evidence,paraphrase_evidence,polarity_flip_evidence,canonical_grammar_status,paraphrase_grammar_status,polarity_flip_grammar_status,canonical_reason_codes,paraphrase_reason_codes,polarity_flip_reason_codes,canonical_claim_text_diff_summary,paraphrase_claim_text_diff_summary,polarity_flip_claim_text_diff_summary,canonical_evidence_text_diff_summary,paraphrase_evidence_text_diff_summary,polarity_flip_evidence_text_diff_summary,automatic_root_cause_class,automatic_evidence,human_canonical_semantics,human_paraphrase_semantics,human_polarity_flip_semantics,human_grammar_validity,human_authority_decision,human_notes
generated_fact_289,generated_fact_289__none,generated_fact_289__paraphrase,generated_fact_289__polarity_flip,REFUTE,REFUTE,SUPPORT,"Director Gabriel Costa, the program director, selected the Meridian initiative 289 in Cedar Point during January.","Director Gabriel Costa, the program director, selected the Meridian initiative 289 in Cedar Point during January.","Director Gabriel Costa, the program director, selected the Meridian initiative 289 in Cedar Point during January.","Director Gabriel Costa, the program director, did not selected the Meridian initiative 289 in Cedar Point during January.","During January in Cedar Point, Director Gabriel Costa acting as program director did not selected the Meridian initiative 289.","Director Gabriel Costa, the program director, selected the Meridian initiative 289 in Cedar Point during January.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,,,,,,
generated_fact_290,generated_fact_290__none,generated_fact_290__paraphrase,generated_fact_290__polarity_flip,REFUTE,REFUTE,SUPPORT,"Dr Helena Wu, the research lead, approved the Meridian initiative 290 in Delta Bay during March.","Dr Helena Wu, the research lead, approved the Meridian initiative 290 in Delta Bay during March.","Dr Helena Wu, the research lead, approved the Meridian initiative 290 in Delta Bay during March.","Dr Helena Wu, the research lead, did not approved the Meridian initiative 290 in Delta Bay during March.","During March in Delta Bay, Dr Helena Wu acting as research lead did not approved the Meridian initiative 290.","Dr Helena Wu, the research lead, approved the Meridian initiative 290 in Delta Bay during March.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,,,,,,
generated_fact_291,generated_fact_291__none,generated_fact_291__paraphrase,generated_fact_291__polarity_flip,REFUTE,REFUTE,SUPPORT,"Professor Ismail Kaya, the regional coordinator, launched the Meridian initiative 291 in Elm Valley during May.","Professor Ismail Kaya, the regional coordinator, launched the Meridian initiative 291 in Elm Valley during May.","Professor Ismail Kaya, the regional coordinator, launched the Meridian initiative 291 in Elm Valley during May.","Professor Ismail Kaya, the regional coordinator, did not launched the Meridian initiative 291 in Elm Valley during May.","During May in Elm Valley, Professor Ismail Kaya acting as regional coordinator did not launched the Meridian initiative 291.","Professor Ismail Kaya, the regional coordinator, launched the Meridian initiative 291 in Elm Valley during May.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,,,,,,
generated_fact_292,generated_fact_292__none,generated_fact_292__paraphrase,generated_fact_292__polarity_flip,REFUTE,REFUTE,SUPPORT,"Minister Julia Novak, the operations chief, restored the Meridian initiative 292 in Falcon Ridge during July.","Minister Julia Novak, the operations chief, restored the Meridian initiative 292 in Falcon Ridge during July.","Minister Julia Novak, the operations chief, restored the Meridian initiative 292 in Falcon Ridge during July.","Minister Julia Novak, the operations chief, did not restored the Meridian initiative 292 in Falcon Ridge during July.","During July in Falcon Ridge, Minister Julia Novak acting as operations chief did not restored the Meridian initiative 292.","Minister Julia Novak, the operations chief, restored the Meridian initiative 292 in Falcon Ridge during July.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,,,,,,
generated_fact_293,generated_fact_293__none,generated_fact_293__paraphrase,generated_fact_293__polarity_flip,REFUTE,REFUTE,SUPPORT,"Engineer Kwame Adu, the project curator, published the Meridian initiative 293 in Granite Coast during September.","Engineer Kwame Adu, the project curator, published the Meridian initiative 293 in Granite Coast during September.","Engineer Kwame Adu, the project curator, published the Meridian initiative 293 in Granite Coast during September.","Engineer Kwame Adu, the project curator, did not published the Meridian initiative 293 in Granite Coast during September.","During September in Granite Coast, Engineer Kwame Adu acting as project curator did not published the Meridian initiative 293.","Engineer Kwame Adu, the project curator, published the Meridian initiative 293 in Granite Coast during September.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,,,,,,
generated_fact_294,generated_fact_294__none,generated_fact_294__paraphrase,generated_fact_294__polarity_flip,REFUTE,REFUTE,SUPPORT,"Coordinator Lucia Romano, the technical adviser, delivered the Meridian initiative 294 in Horizon Plains during November.","Coordinator Lucia Romano, the technical adviser, delivered the Meridian initiative 294 in Horizon Plains during November.","Coordinator Lucia Romano, the technical adviser, delivered the Meridian initiative 294 in Horizon Plains during November.","Coordinator Lucia Romano, the technical adviser, did not delivered the Meridian initiative 294 in Horizon Plains during November.","During November in Horizon Plains, Coordinator Lucia Romano acting as technical adviser did not delivered the Meridian initiative 294.","Coordinator Lucia Romano, the technical adviser, delivered the Meridian initiative 294 in Horizon Plains during November.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,,,,,,
generated_fact_295,generated_fact_295__none,generated_fact_295__paraphrase,generated_fact_295__polarity_flip,REFUTE,REFUTE,SUPPORT,"Director Avery Stone, the program director, opened the Meridian initiative 295 in Aurora City during January.","Director Avery Stone, the program director, opened the Meridian initiative 295 in Aurora City during January.","Director Avery Stone, the program director, opened the Meridian initiative 295 in Aurora City during January.","Director Avery Stone, the program director, did not opened the Meridian initiative 295 in Aurora City during January.","During January in Aurora City, Director Avery Stone acting as program director did not opened the Meridian initiative 295.","Director Avery Stone, the program director, opened the Meridian initiative 295 in Aurora City during January.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,,,,,,
generated_fact_296,generated_fact_296__none,generated_fact_296__paraphrase,generated_fact_296__polarity_flip,REFUTE,REFUTE,SUPPORT,"Dr Bianca Flores, the research lead, selected the Meridian initiative 296 in Beacon Harbor during March.","Dr Bianca Flores, the research lead, selected the Meridian initiative 296 in Beacon Harbor during March.","Dr Bianca Flores, the research lead, selected the Meridian initiative 296 in Beacon Harbor during March.","Dr Bianca Flores, the research lead, did not selected the Meridian initiative 296 in Beacon Harbor during March.","During March in Beacon Harbor, Dr Bianca Flores acting as research lead did not selected the Meridian initiative 296.","Dr Bianca Flores, the research lead, selected the Meridian initiative 296 in Beacon Harbor during March.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,,,,,,
generated_fact_298,generated_fact_298__none,generated_fact_298__paraphrase,generated_fact_298__polarity_flip,REFUTE,REFUTE,SUPPORT,"Minister Daria Volkova, the operations chief, launched the Meridian initiative 298 in Delta Bay during July.","Minister Daria Volkova, the operations chief, launched the Meridian initiative 298 in Delta Bay during July.","Minister Daria Volkova, the operations chief, launched the Meridian initiative 298 in Delta Bay during July.","Minister Daria Volkova, the operations chief, did not launched the Meridian initiative 298 in Delta Bay during July.","During July in Delta Bay, Minister Daria Volkova acting as operations chief did not launched the Meridian initiative 298.","Minister Daria Volkova, the operations chief, launched the Meridian initiative 298 in Delta Bay during July.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,,,,,,
generated_fact_299,generated_fact_299__none,generated_fact_299__paraphrase,generated_fact_299__polarity_flip,REFUTE,REFUTE,SUPPORT,"Engineer Ethan Brooks, the project curator, restored the Meridian initiative 299 in Elm Valley during September.","Engineer Ethan Brooks, the project curator, restored the Meridian initiative 299 in Elm Valley during September.","Engineer Ethan Brooks, the project curator, restored the Meridian initiative 299 in Elm Valley during September.","Engineer Ethan Brooks, the project curator, did not restored the Meridian initiative 299 in Elm Valley during September.","During September in Elm Valley, Engineer Ethan Brooks acting as project curator did not restored the Meridian initiative 299.","Engineer Ethan Brooks, the project curator, restored the Meridian initiative 299 in Elm Valley during September.",FAIL,FAIL,PASS,"[""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT"",""DID_NOT_INFLECTED_PREDICATE"",""GRAMMAR_TEMPLATE_FAIL""]","[""CANONICAL_ROW_KNOWN_GENERATOR_DEFECT""]",no text difference,no text difference,no text difference,no text difference,multiple changes,negation-only difference,F2_CANONICAL_DEFECT_PROPAGATED_TO_DERIVATIVES,canonical grammar failure propagates to paraphrase canonical_status UNRESOLVED,,,,,,
